"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.01",123.308978647504
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.025",192.587085827007
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.05",256.336954144113
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.1",354.101154313253
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.15",435.066413466038
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.2",506.204393865866
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.25",571.548416430217
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.3",637.831705269752
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.35",702.832802612631
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.4",774.110944474384
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.45",839.098572813467
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.5",909.714976491517
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.55",982.986944159373
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.6",1063.99357690295
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.65",1156.79052088237
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.7",1259.11381065696
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.75",1375.45020117729
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.8",1521.67540534816
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.85",1688.1808505385
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.9",1948.35466646144
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.95",2373.34681504661
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.975",2806.94839922898
2023-12-16,"US",0,"wk inc flu hosp",2023-12-16,"quantile","0.99",3209.28554282555
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.01",135.995747413094
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.025",201.168313414296
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.05",281.047217305097
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.1",395.41340939671
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.15",481.378256162736
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.2",555.296862141336
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.25",631.917429256662
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.3",703.358556363647
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.35",778.714753384387
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.4",854.049383803393
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.45",927.803869996476
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.5",1012.5126942728
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.55",1096.34946990359
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.6",1184.1378393247
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.65",1285.86093638823
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.7",1399.74917978662
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.75",1516.64124644071
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.8",1678.42558993761
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.85",1881.95373213871
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.9",2172.76029341394
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.95",2619.83509228537
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.975",3059.85385218952
2023-12-16,"US",1,"wk inc flu hosp",2023-12-23,"quantile","0.99",3679.69381148739
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.01",138.701042073115
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.025",211.7173839137
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.05",300.928189574075
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.1",422.581035736782
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.15",519.322671887563
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.2",611.926715643887
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.25",692.600053319465
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.3",776.859235206102
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.35",865.780962418426
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.4",958.34200128317
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.45",1044.98330657796
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.5",1137.90098885825
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.55",1233.3522522761
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.6",1337.40863430789
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.65",1451.52447090496
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.7",1586.8404683295
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.75",1733.13502114776
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.8",1924.05913096809
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.85",2175.93907364528
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.9",2511.99695681201
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.95",3065.73850651535
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.975",3631.01513439002
2023-12-16,"US",2,"wk inc flu hosp",2023-12-30,"quantile","0.99",4336.11732305109
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.01",138.628808230493
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.025",224.656283367142
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.05",312.770011025724
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.1",451.941396923715
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.15",559.203034972135
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.2",659.941951467074
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.25",758.542750240639
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.3",860.424826450141
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.35",955.549192826981
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.4",1058.85912993629
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.45",1161.96738235027
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.5",1268.75204603156
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.55",1387.31870496884
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.6",1509.55779869207
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.65",1643.22468182673
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.7",1798.2160320206
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.75",1983.63988746152
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.8",2209.99727986425
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.85",2496.44995145673
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.9",2904.49569591147
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.95",3580.29789113779
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.975",4280.03052240587
2023-12-16,"US",3,"wk inc flu hosp",2024-01-06,"quantile","0.99",5165.70119032289
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.01",0.787003494934438
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.025",1.36806191184921
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.05",2.02735319314018
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.1",3.14373228009937
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.15",4.11473742644846
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.2",5.0918736309985
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.25",6.01089387097504
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.3",6.9394907173041
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.35",7.94937847021222
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.4",8.96935898761966
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.45",10.0370635285949
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.5",11.1616371284514
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.55",12.4194962225217
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.6",13.8614322216402
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.65",15.508300650503
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.7",17.1450559037736
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.75",19.1820966074564
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.8",21.7407591278676
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.85",24.8599462556975
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.9",29.1187048117536
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.95",37.0578371590505
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.975",44.4916576730085
2023-12-16,"01",0,"wk inc flu hosp",2023-12-16,"quantile","0.99",55.027052767757
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.01",0.496181051358431
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.025",0.920423703112643
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.05",1.49923792969101
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.1",2.51672752687374
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.15",3.37143449206403
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.2",4.24236923071258
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.25",5.09423491808881
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.3",5.9640268903226
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.35",6.93931185101718
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.4",7.92700126359706
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.45",9.02650619713677
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.5",10.1408856837919
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.55",11.3770675348887
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.6",12.7342262110096
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.65",14.1448053401838
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.7",15.7997547417077
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.75",17.6347467094888
2023-12-16,"01",1,"wk inc flu hosp",2023-12-23,"quantile","0.8",20.0002124229988
