"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.01",471.381621465007
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.025",536.420785956984
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.05",595.207261013644
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.1",678.919043029167
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.15",738.31003296639
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.2",783.364670431714
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.25",828.387564392615
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.3",871.373365607709
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.35",910.509420263764
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.4",946.879792820594
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.45",986.335995240775
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.5",1023.93088804744
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.55",1061.43192146428
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.6",1104.58472256567
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.65",1148.30314655118
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.7",1197.24855698799
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.75",1251.66584041392
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.8",1312.71425227368
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.85",1388.03595371142
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.9",1490.70873408626
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.95",1646.62571456234
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.975",1806.82142207881
2023-11-25,"US",0,"wk inc flu hosp",2023-11-25,"quantile","0.99",2001.21400835986
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.01",386.190292401383
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.025",464.521240392909
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.05",542.251835945482
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.1",639.481095089929
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.15",713.865991059921
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.2",778.43378583504
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.25",840.417862586388
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.3",892.890828253351
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.35",944.981735441106
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.4",995.574009395461
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.45",1051.18575111239
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.5",1104.15476167224
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.55",1164.17890865249
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.6",1221.45665089085
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.65",1284.24567923335
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.7",1352.23072094203
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.75",1434.27019735025
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.8",1525.40517022349
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.85",1635.67967201289
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.9",1787.96922266665
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.95",2031.80367689111
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.975",2244.74047970588
2023-11-25,"US",1,"wk inc flu hosp",2023-12-02,"quantile","0.99",2591.50024169063
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.01",280.236702310909
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.025",376.891343683362
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.05",464.473418505901
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.1",582.294170406146
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.15",676.00348382981
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.2",760.853673895575
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.25",836.494825671978
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.3",911.053578347016
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.35",980.354655012026
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.4",1057.7440009898
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.45",1138.9130556562
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.5",1221.21253775331
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.55",1299.96705693356
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.6",1387.6830033092
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.65",1486.9289122537
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.7",1591.48090017381
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.75",1704.4565865366
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.8",1839.17765689991
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.85",2016.69940343423
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.9",2267.4164131299
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.95",2647.14045683751
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.975",3035.52435089084
2023-11-25,"US",2,"wk inc flu hosp",2023-12-09,"quantile","0.99",3605.0441145756
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.01",234.234198658246
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.025",327.347503973503
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.05",417.89802300116
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.1",554.905761273714
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.15",665.179781288126
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.2",760.944840941595
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.25",860.5928449081
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.3",961.394726235571
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.35",1052.77461048258
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.4",1148.84727357746
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.45",1246.19097320395
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.5",1347.8242030808
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.55",1451.14908655006
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.6",1563.84263926672
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.65",1697.74056496095
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.7",1845.22725039739
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.75",2012.0860124792
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.8",2213.66305534207
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.85",2473.50973416502
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.9",2788.95980655767
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.95",3369.85561120156
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.975",3893.31152903613
2023-11-25,"US",3,"wk inc flu hosp",2023-12-16,"quantile","0.99",4660.6836513819
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.01",2.07308230637735
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.025",2.89059707991082
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.05",3.77216653039941
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.1",4.84978367278911
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.15",5.71844907669129
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.2",6.62972297813562
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.25",7.4031991393349
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.3",8.24625945388152
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.35",9.04220378850187
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.4",9.81982534264724
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.45",10.6196788241629
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.5",11.5444330076175
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.55",12.520197973631
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.6",13.4670886857778
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.65",14.5085771226631
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.7",15.6642193151349
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.75",17.0673599971396
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.8",18.7064502082432
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.85",20.8033717625151
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.9",23.5188456691195
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.95",28.1813889768788
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.975",32.6838053096959
2023-11-25,"01",0,"wk inc flu hosp",2023-11-25,"quantile","0.99",38.8862194453293
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.01",1.57709134867724
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.025",2.45188548296503
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.05",3.4784545851459
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.1",4.98946669699762
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.15",6.37939816239256
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.2",7.60284737845185
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.25",8.82747299488768
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.3",10.0655737192677
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.35",11.2606220534184
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.4",12.5609678945727
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.45",13.8889192639161
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.5",15.2481791905646
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.55",16.7298240033576
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.6",18.4528259002474
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.65",20.2766694430506
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.7",22.4163484884396
2023-11-25,"01",1,"wk inc flu hosp",2023-12-02,"quantile","0.75",24.8262397581443
