"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.01",4.14852831513318
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.025",4.28869832821947
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.05",4.41813247108281
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.1",4.55807684069954
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.15",4.6443442996401
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.2",4.71774339900271
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.25",4.78218548099535
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.3",4.83362026354348
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.35",4.88528651480912
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.4",4.93550954571622
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.45",4.9831182934853
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.5",5.02930973057371
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.55",5.07879844175005
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.6",5.1264951986903
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.65",5.1779576111139
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.7",5.23069105256714
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.75",5.28633192047844
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.8",5.3489483126895
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.85",5.42492729169159
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.9",5.51926506612027
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.95",5.65490645688056
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.975",5.77377418310984
2024-04-06,"US",0,"wk inc flu hosp",2024-04-06,"quantile","0.99",5.90098138408797
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.01",7.81769414050496
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.025",8.28296990646592
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.05",8.63240453116013
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.1",9.07048195339249
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.15",9.36630740550799
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.2",9.59078501524678
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.25",9.79707082783476
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.3",9.97162341014717
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.35",10.1353800389789
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.4",10.2940636500015
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.45",10.4463512708754
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.5",10.593344212017
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.55",10.7413452215774
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.6",10.8936849579118
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.65",11.0459324925601
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.7",11.2045001740611
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.75",11.3698958747752
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.8",11.5826772473561
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.85",11.8150710352232
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.9",12.1030866954737
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.95",12.5517495145408
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.975",12.8828940015409
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.99",13.2807919170247
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.01",3.90670624481459
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.025",4.10859856150183
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.05",4.27613162674642
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.1",4.47512739767013
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.15",4.60042898583288
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.2",4.69944765746088
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.25",4.79778762376692
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.3",4.88012755895294
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.35",4.95278570045865
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.4",5.02688653910701
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.45",5.09798888668218
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.5",5.16183779089876
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.55",5.23018574595578
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.6",5.29704134805922
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.65",5.36789325753573
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.7",5.44285623959714
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.75",5.51910574251945
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.8",5.60930215977627
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.85",5.71495338791205
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.9",5.84732768847211
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.95",6.04178818827229
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.975",6.19365234834464
2024-04-06,"US",1,"wk inc flu hosp",2024-04-13,"quantile","0.99",6.3647513776841
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.01",9.78407164331022
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.025",10.634967435265
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.05",11.3682064968239
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.1",12.3028786465868
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.15",12.9720020167224
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.2",13.4689329175499
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.25",13.8874668720632
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.3",14.2325752102971
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.35",14.5725689675336
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.4",14.8962086917741
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.45",15.1996091385513
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.5",15.5083301862133
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.55",15.817886288336
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.6",16.1545678826022
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.65",16.4860799486886
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.7",16.8211683387239
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.75",17.2016657336035
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.8",17.5852727100558
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.85",18.0791910446496
2024-04-06,"US",2,"wk inc flu hosp",2024-04-20,"quantile","0.9",18.6555445716268
