"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.01",5.43523605945105
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.025",5.57082144669826
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.05",5.71023691063528
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.1",5.86309230694595
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.15",5.95605811729069
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.2",6.04247378206229
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.25",6.11352500118601
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.3",6.1800750094078
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.35",6.24015269241985
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.4",6.29315086545776
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.45",6.34830869799158
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.5",6.39614050677335
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.55",6.45253916045805
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.6",6.50479216479341
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.65",6.55733547974906
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.7",6.61447453260385
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.75",6.68101443509406
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.8",6.75323556982512
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.85",6.83787483175432
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.9",6.93963696351126
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.95",7.09038118304191
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.975",7.22502634462374
2023-12-02,"US",0,"wk inc flu hosp",2023-12-02,"quantile","0.99",7.38202244733391
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.01",9.86334277697309
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.025",10.3383995075987
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.05",10.7155041926755
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.1",11.1267057273917
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.15",11.4112437238326
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.2",11.6394347006641
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.25",11.8269973633132
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.3",12.0087664608178
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.35",12.1729132035147
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.4",12.3364841626947
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.45",12.47597302666
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.5",12.6199371213322
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.55",12.7620381522824
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.6",12.900274530698
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.65",13.0527432247201
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.7",13.2186503440447
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.75",13.3976838942674
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.8",13.600829608178
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.85",13.8361380914901
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.9",14.1228800671563
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.95",14.5401736506034
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.975",14.8963042051642
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.99",15.3047178824489
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.01",4.81909248059544
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.025",5.01787397474042
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.05",5.19946627246934
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.1",5.3971737506658
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.15",5.52823066915865
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.2",5.64232768205551
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.25",5.73293306282945
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.3",5.81820084706698
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.35",5.89551850329057
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.4",5.9733492200046
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.45",6.04294427164482
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.5",6.10892708887573
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.55",6.17964998465505
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.6",6.25187512211685
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.65",6.32592111051956
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.7",6.39920792306366
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.75",6.48631853954796
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.8",6.57407132811713
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.85",6.68359009451687
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.9",6.81192231651967
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.95",7.01531818609797
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.975",7.20290441175499
2023-12-02,"US",1,"wk inc flu hosp",2023-12-09,"quantile","0.99",7.39836946888694
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.01",13.5640790793018
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.025",14.3039801920867
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.05",14.9646539401708
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.1",15.8960794848896
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.15",16.437605401292
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.2",16.8310225073027
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.25",17.2005095562303
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.3",17.5130425480342
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.35",17.7946822799241
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.4",18.0858329688297
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.45",18.3678152692836
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.5",18.6458829888365
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.55",18.9301267970352
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.6",19.2167823278144
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.65",19.5218318979081
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.7",19.8348118991124
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.75",20.1607657900831
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.8",20.520138780249
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.85",20.9303139707367
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.9",21.4295477600263
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.95",22.2720539909218
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.975",23.0020901357113
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.99",23.8829461766432
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.01",3.97628471564295
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.025",4.26154168952771
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.05",4.51735751899555
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.1",4.81214560568184
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.15",5.00243183562061
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.2",5.15242101338071
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.25",5.29005665872655
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.3",5.41073571117795
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.35",5.52327042938349
2023-12-02,"US",2,"wk inc flu hosp",2023-12-16,"quantile","0.4",5.62644450931171
